specialtyCode,specialtyName,branchCode,branchName,documentCode,documentName,categoryCode,categoryName,isRequired
211298,생물학시험병,1,육군,03,자격면허증 사본,,전문특기병,false
222.106,K계열전차사격기재정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
222.107,M계열전차정비,1,육군,03,자격면허증 사본,,기술행정병,true
222.107,M계열전차정비,1,육군,34,독립유공자증명서,,기술행정병,true
222.107,M계열전차정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
222.108,M계열전차사격기재정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
222.113,K-9자주포정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
222.113,K-9자주포정비,1,육군,17,국가유공자증명서,,기술행정병,true
222.113,K-9자주포정비,1,육군,34,독립유공자증명서,,기술행정병,true
222.115,K-21보병전투차량정비,1,육군,17,국가유공자증명서,,기술행정병,true
222.115,K-21보병전투차량정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
162.101,측량,1,육군,17,국가유공자증명서,,기술행정병,true
162.101,측량,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
163.106,전술교량운용,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
163.106,전술교량운용,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
11,일반,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
11,일반,2,해군,42,소속본당 주임신부/수도자 추천서,,일반기술/전문기술병,true
11,일반,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
11.02,전산,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
11.03,이발,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
11.03,이발,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
11.05,조리,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
11.26,전자,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
11.26,전자,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
43,기관,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
43.39,화생방,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
46,건축/토목,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
48,수송,2,해군,03,자격면허증 사본,,일반기술/전문기술병,true
48,수송,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
49,의무,2,해군,17,국가유공자증명서,,일반기술/전문기술병,true
49,의무,2,해군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,일반기술/전문기술병,true
49,의무,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,일반기술/전문기술병,true
802,동반_갑판,2,해군,03,자격면허증 사본,,동반입대병,true
802,동반_갑판,2,해군,17,국가유공자증명서,,동반입대병,true
803,동반_군사경찰,2,해군,03,자격면허증 사본,,동반입대병,true
903,유급_전자,2,해군,03,자격면허증 사본,,임기제부사관,true
904,유급_전기,2,해군,48,다자녀가정자녀 부모의 가족관계증명서,,임기제부사관,true
905,유급_특전,2,해군,17,국가유공자증명서,,임기제부사관,true
906,유급_잠수,2,해군,07,수상(전국/도/지역대회)증명서,,임기제부사관,true
907,유급_통신,2,해군,17,국가유공자증명서,,임기제부사관,true
909,유급_군악,2,해군,07,수상(전국/도/지역대회)증명서,,임기제부사관,true
909,유급_군악,2,해군,17,국가유공자증명서,,임기제부사관,true
911,유급_수송,2,해군,07,수상(전국/도/지역대회)증명서,,임기제부사관,true
911,유급_수송,2,해군,17,국가유공자증명서,,임기제부사관,true
911,유급_수송,2,해군,30,"생활기록부, 수능성적+생활기록부, 검정고시성적증명서 중 1",,임기제부사관,false
11,일반,3,공군,02,학위수여증명서,,전문기술병,true
11,일반,3,공군,05,최종학력증명서,,전문기술병,true
11,일반,3,공군,09,무도단증 사본,,전문기술병,true
11,일반,3,공군,17,국가유공자증명서,,전문기술병,true
11,일반,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
15,전자계산,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
16,화생방,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
16,화생방,3,공군,03,자격면허증 사본,,전문기술병,true
16,화생방,3,공군,09,무도단증 사본,,전문기술병,true
16,화생방,3,공군,25,경력증명서,,전문기술병,true
16,화생방,3,공군,36,주민등록등본,,전문기술병,true
17,의무,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
17,의무,3,공군,17,국가유공자증명서,,전문기술병,true
17,의무,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
18,기계,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
18,기계,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
19,차량운전,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
19,차량운전,3,공군,17,국가유공자증명서,,전문기술병,true
19,차량운전,3,공군,36,주민등록등본,,전문기술병,true
19,차량운전,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
20,차량정비,3,공군,03,자격면허증 사본,,전문기술병,true
20,차량정비,3,공군,09,무도단증 사본,,전문기술병,true
21,통신전자전기,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
22,공병,3,공군,25,경력증명서,,전문기술병,true
22,공병,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
24,의장병,3,공군,17,국가유공자증명서,,의장병,true
24,의장병,3,공군,21,"대학재학(휴학,재적)증명서",,의장병,true
25,군악병,3,공군,21,"대학재학(휴학,재적)증명서",,군악병,true
182.108,헬기기관정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
182.108,헬기기관정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
182.108,헬기기관정비,1,육군,34,독립유공자증명서,,기술행정병,true
182.109,헬기계기정비,1,육군,03,자격면허증 사본,,기술행정병,true
182.109,헬기계기정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
182.109,헬기계기정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
182.110,헬기무장정비,1,육군,03,자격면허증 사본,,기술행정병,true
182.110,헬기무장정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
182.111,항공통신전자정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
411.102,치과,1,육군,17,국가유공자증명서,,기술행정병,true
411.102,치과,1,육군,34,독립유공자증명서,,기술행정병,true
411.102,치과,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
411.104,임상병리,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
411.104,임상병리,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
411.105,방사선촬영,1,육군,34,독립유공자증명서,,기술행정병,true
411.105,방사선촬영,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
321101,근무헌병,1,육군,05,최종학력증명서,,전문특기병,false
321103,MC군사경찰,1,육군,11,운전면허증 사본,,전문특기병,false
321273,33경호병,1,육군,05,최종학력증명서,,전문특기병,true
331267,회계원가비용분석병,1,육군,03,자격면허증 사본,,전문특기병,false
411.104,임상병리,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
411.104,임상병리,1,육군,17,국가유공자증명서,,기술행정병,true
411.104,임상병리,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
411.105,방사선촬영,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
411.106,약제,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
411.107,물리치료,1,육군,03,자격면허증 사본,,기술행정병,true
411.107,물리치료,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
411.107,물리치료,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
461101,법무행정,1,육군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문특기병,false
461101,법무행정,1,육군,03,자격면허증 사본,,전문특기병,true
8-192,신유형19-2_군종병(천주교),3,공군,25,경력증명서,,전문기술병,true
8-192,신유형19-2_군종병(천주교),3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-193,신유형19-3_군종병(불교),3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-193,신유형19-3_군종병(불교),3,공군,09,무도단증 사본,,전문기술병,true
8-193,신유형19-3_군종병(불교),3,공군,17,국가유공자증명서,,전문기술병,true
8-193,신유형19-3_군종병(불교),3,공군,39,"세례(영세,수계)증명서",,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,03,자격면허증 사본,,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,17,국가유공자증명서,,전문기술병,true
8-200,신유형20_응급의학/간호전공18학점이상,3,공군,21,"대학재학(휴학,재적)증명서",,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,03,자격면허증 사본,,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
8-210,신유형21_영어어학병(토익.텝스등),3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
163.106,전술교량운용,1,육군,03,자격면허증 사본,,기술행정병,true
163.106,전술교량운용,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
171.103,무선장비운용/정비,1,육군,17,국가유공자증명서,,기술행정병,true
171.103,무선장비운용/정비,1,육군,34,독립유공자증명서,,기술행정병,true
211295,방사능분석연구보조병,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,전문특기병,false
182.103,대형공격헬기정비,1,육군,03,자격면허증 사본,,기술행정병,true
182.103,대형공격헬기정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
182.105,중형기동헬기정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
182.105,중형기동헬기정비,1,육군,34,독립유공자증명서,,기술행정병,true
182.106,대형기동헬기정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
182.108,헬기기관정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
182.108,헬기기관정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
182.110,헬기무장정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
182.110,헬기무장정비,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
182.111,항공통신전자정비,1,육군,03,자격면허증 사본,,기술행정병,true
182.111,항공통신전자정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
311268,속기병,1,육군,06,자격증 사본,,전문특기병,false
311334,지식재산관리병,1,육군,06,자격증 사본,,전문특기병,false
175104,정보보호병,1,육군,03,자격면허증 사본,,전문특기병,false
182.102,중형공격헬기정비,1,육군,03,자격면허증 사본,,기술행정병,true
182.102,중형공격헬기정비,1,육군,17,국가유공자증명서,,기술행정병,true
182.103,대형공격헬기정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
182.103,대형공격헬기정비,1,육군,17,국가유공자증명서,,기술행정병,true
182.103,대형공격헬기정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
182.105,중형기동헬기정비,1,육군,03,자격면허증 사본,,기술행정병,true
182.105,중형기동헬기정비,1,육군,17,국가유공자증명서,,기술행정병,true
132.101,다련장운용/정비,1,육군,03,자격면허증 사본,,기술행정병,true
132.101,다련장운용/정비,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
133.101,M/A사격지휘전산,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
133.101,M/A사격지휘전산,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
133.104,155mm사격지휘,1,육군,17,국가유공자증명서,,기술행정병,true
133.105,로켓포사격지휘,1,육군,34,독립유공자증명서,,기술행정병,true
133.108,포병탐지레이더,1,육군,07,수상(전국/도/지역대회)증명서,,기술행정병,true
133.108,포병탐지레이더,1,육군,17,국가유공자증명서,,기술행정병,true
133.108,포병탐지레이더,1,육군,34,독립유공자증명서,,기술행정병,true
133.109,자동측지운용/정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
133.109,자동측지운용/정비,1,육군,17,국가유공자증명서,,기술행정병,true
133.109,자동측지운용/정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
182.102,중형공격헬기정비,1,육군,34,독립유공자증명서,,기술행정병,true
182.102,중형공격헬기정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
182.103,대형공격헬기정비,1,육군,34,독립유공자증명서,,기술행정병,true
182.105,중형기동헬기정비,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
182.106,대형기동헬기정비,1,육군,03,자격면허증 사본,,기술행정병,true
161.102,장애물운용(M),1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
161.101,야전공병,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
122.105,전차통신정비,1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병,true
161.104,야전건설,1,육군,08,고교생활기록부 사본,,기술행정병,true
162.102,소방장비,1,육군,08,고교생활기록부 사본,,기술행정병,true
162.104,전기설비,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.101,장갑전투도저운전,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.102,다목적굴착기운전,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.103,교량전차조종,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
163.104,도하장비조종,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.105,정수장비운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
143.101,방공레이더운용/정비,1,육군,17,국가유공자증명서,,기술행정병,true
163.107,공기압축기운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.108,크레인운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.109,도저운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.110,그레이더운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
151.103,정찰,1,육군,03,자격면허증 사본,,기술행정병,true
151.103,정찰,1,육군,17,국가유공자증명서,,기술행정병,true
151.103,정찰,1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병,true
163.112,로더운전,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.113,굴착기운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.114,발전기운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
163.115,공병장비부대정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
171.101,전술통신장비운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
171.102,무선전송장비운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
173.101,암호운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
174.101,레이다운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
175.101,네트워크운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
175.103,정보체계운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
181.101,항공운항/관제,1,육군,08,고교생활기록부 사본,,기술행정병,true
182.101,공격헬기정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
182.104,기동헬기운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
211.101,화생방,1,육군,08,고교생활기록부 사본,,기술행정병,true
211.102,연막,1,육군,08,고교생활기록부 사본,,기술행정병,true
211.103,화생방제독,1,육군,08,고교생활기록부 사본,,기술행정병,true
211.104,화생방정찰,1,육군,08,고교생활기록부 사본,,기술행정병,true
221.101,대공포/유도무기정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
221.102,로켓무기정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
222.101,총기정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
222.102,화포정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
222.103,광학기재정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
222.104,감시장비정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
222.105,전차정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
222.109,자주포야전정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
222.114,장갑차야전정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
223.101,유선장비정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
223.103,무선장비정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
223.104,다중무선장비정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
224.101,차량정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
224.102,공병장비정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
224.103,발전기정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
224.104,용접/기계공작,1,육군,08,고교생활기록부 사본,,기술행정병,true
224.106,화생방장비정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
224.107,의무장비정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
225.101,탄약관리,1,육군,08,고교생활기록부 사본,,기술행정병,true
226.101,장비수리부속공구보급,1,육군,08,고교생활기록부 사본,,기술행정병,true
231.101,편성보급,1,육군,08,고교생활기록부 사본,,기술행정병,true
231.102,영현등록,1,육군,08,고교생활기록부 사본,,기술행정병,true
231.103,지원보급,1,육군,08,고교생활기록부 사본,,기술행정병,true
231.104,연료관리,1,육군,08,고교생활기록부 사본,,기술행정병,true
231.106,물자근무지원,1,육군,08,고교생활기록부 사본,,기술행정병,true
231.107,조리,1,육군,08,고교생활기록부 사본,,기술행정병,true
241.100,수송운용(차량운전),1,육군,08,고교생활기록부 사본,,기술행정병,true
241.104,견인차량운전,1,육군,08,고교생활기록부 사본,,기술행정병,true
241.105,지게차운전,1,육군,08,고교생활기록부 사본,,기술행정병,true
241.107,차량부대정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
241.108,K-53계열차량운전,1,육군,08,고교생활기록부 사본,,기술행정병,true
241.109,구난차량운전,1,육군,08,고교생활기록부 사본,,기술행정병,true
241.113,크레인차량운전,1,육군,08,고교생활기록부 사본,,기술행정병,true
242.101,전장이동통제,1,육군,08,고교생활기록부 사본,,기술행정병,true
243.101,항만운영,1,육군,08,고교생활기록부 사본,,기술행정병,true
243.102,선박운용,1,육군,08,고교생활기록부 사본,,기술행정병,true
311.101,일반행정,1,육군,08,고교생활기록부 사본,,기술행정병,true
321.101,군사경찰,1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병,true
321.101,군사경찰,1,육군,08,고교생활기록부 사본,,기술행정병,true
331.101,재정회계,1,육군,08,고교생활기록부 사본,,기술행정병,true
341.101,공보정훈,1,육군,08,고교생활기록부 사본,,기술행정병,true
341.102,영상제작,1,육군,08,고교생활기록부 사본,,기술행정병,true
341.103,사진운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
411.101,일반의무,1,육군,08,고교생활기록부 사본,,기술행정병,true
411.103,수의,1,육군,08,고교생활기록부 사본,,기술행정병,true
411.108,의무보급,1,육군,08,고교생활기록부 사본,,기술행정병,true
412.101,전문간호,1,육군,08,고교생활기록부 사본,,기술행정병,true
412.102,전문치과,1,육군,08,고교생활기록부 사본,,기술행정병,true
412.103,전문임상병리,1,육군,08,고교생활기록부 사본,,기술행정병,true
412.104,전문방사선촬영,1,육군,08,고교생활기록부 사본,,기술행정병,true
412.105,전문약제,1,육군,08,고교생활기록부 사본,,기술행정병,true
412.106,전문물리치료,1,육군,08,고교생활기록부 사본,,기술행정병,true
171.104,이동통신장비운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
171.105,정보통신망관리장비운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
171.107,교환시설운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
172.101,MW운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
172.102,위성운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
175.102,전술C4I운용/정비,1,육군,08,고교생활기록부 사본,,기술행정병,true
Y123.101,장갑차조종(연모집),1,육군,03,자격면허증 사본,,기술행정병(연모집),true
Y123.101,장갑차조종(연모집),1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병(연모집),true
Y123.101,장갑차조종(연모집),1,육군,08,고교생활기록부 사본,,기술행정병(연모집),true
Y123.101,장갑차조종(연모집),1,육군,17,국가유공자증명서,,기술행정병(연모집),true
Y123.101,장갑차조종(연모집),1,육군,34,독립유공자증명서,,기술행정병(연모집),true
Y123.101,장갑차조종(연모집),1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병(연모집),true
Y123.101,장갑차조종(연모집),1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병(연모집),true
Y123.101,장갑차조종(연모집),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병(연모집),true
Y123.101,장갑차조종(연모집),1,육군,52,헌혈증서(접수마감일 기준 3년이내),,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,03,자격면허증 사본,,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,08,고교생활기록부 사본,,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,17,국가유공자증명서,,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,34,독립유공자증명서,,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병(연모집),true
Y131.104,K-55자주포조종(연모집),1,육군,52,헌혈증서(접수마감일 기준 3년이내),,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,03,자격면허증 사본,,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,08,고교생활기록부 사본,,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,17,국가유공자증명서,,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,34,독립유공자증명서,,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병(연모집),true
Y131.107,K-9자주포조종(연모집),1,육군,52,헌혈증서(접수마감일 기준 3년이내),,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,03,자격면허증 사본,,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,08,고교생활기록부 사본,,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,17,국가유공자증명서,,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,34,독립유공자증명서,,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병(연모집),true
Y211.103,화생방제독(연모집),1,육군,52,헌혈증서(접수마감일 기준 3년이내),,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,03,자격면허증 사본,,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,08,고교생활기록부 사본,,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,17,국가유공자증명서,,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,34,독립유공자증명서,,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,45,"1차선발 군사특기 관련 학력(재학,휴학,퇴학,수료,졸업)증명서",,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,52,헌혈증서(접수마감일 기준 3년이내),,기술행정병(연모집),true
Y241.106,차륜형장갑차운전(연모집),1,육군,54,군운전적성정밀검사 종합판정표,,기술행정병(연모집),true
Y411.101,일반의무(연모집),1,육군,03,자격면허증 사본,,기술행정병(연모집),true
Y411.101,일반의무(연모집),1,육군,04,군사특기 관련 경력(개인/법인업체근무)증명서,,기술행정병(연모집),true
Y411.101,일반의무(연모집),1,육군,08,고교생활기록부 사본,,기술행정병(연모집),true
Y411.101,일반의무(연모집),1,육군,17,국가유공자증명서,,기술행정병(연모집),true
